date,temp_c,rain_mm,humidity,wind_speed,district,lat,lon
2019-06-25,33.1,0.6,49,19.5,Tiruchirappalli,10.7905,78.7047
2019-06-26,31.3,1.0,55,17.9,Tiruchirappalli,10.7905,78.7047
2019-06-27,32.7,0.0,48,24.7,Tiruchirappalli,10.7905,78.7047
2019-06-28,32.8,0.0,45,25.3,Tiruchirappalli,10.7905,78.7047
2019-06-29,32.7,0.0,47,26.3,Tiruchirappalli,10.7905,78.7047
2019-06-30,31.9,0.0,51,29.6,Tiruchirappalli,10.7905,78.7047
2019-07-01,32.6,0.0,49,25.4,Tiruchirappalli,10.7905,78.7047
2019-07-02,32.3,0.0,51,25.6,Tiruchirappalli,10.7905,78.7047
2019-07-03,32.9,0.0,49,24.5,Tiruchirappalli,10.7905,78.7047
2019-07-04,32.7,0.3,49,27.9,Tiruchirappalli,10.7905,78.7047
2019-07-05,32.5,0.1,48,27.1,Tiruchirappalli,10.7905,78.7047
2019-07-06,32.0,0.0,49,27.6,Tiruchirappalli,10.7905,78.7047
2019-07-07,32.4,0.0,46,31.8,Tiruchirappalli,10.7905,78.7047
2019-07-08,32.8,0.0,47,27.7,Tiruchirappalli,10.7905,78.7047
2019-07-09,32.4,0.4,50,21.4,Tiruchirappalli,10.7905,78.7047
2019-07-10,31.4,0.2,54,31.0,Tiruchirappalli,10.7905,78.7047
2019-07-11,31.7,0.3,51,16.5,Tiruchirappalli,10.7905,78.7047
2019-07-12,32.8,0.4,49,16.8,Tiruchirappalli,10.7905,78.7047
2019-07-13,32.0,0.5,52,15.6,Tiruchirappalli,10.7905,78.7047
2019-07-14,30.9,3.6,58,18.9,Tiruchirappalli,10.7905,78.7047
2019-07-15,31.5,0.1,55,20.1,Tiruchirappalli,10.7905,78.7047
2019-07-16,32.3,0.0,51,20.6,Tiruchirappalli,10.7905,78.7047
2019-07-17,32.3,0.9,51,18.0,Tiruchirappalli,10.7905,78.7047
2019-07-18,31.2,12.0,58,20.3,Tiruchirappalli,10.7905,78.7047
2019-07-19,29.6,3.3,62,25.4,Tiruchirappalli,10.7905,78.7047
2019-07-20,29.8,0.3,58,31.1,Tiruchirappalli,10.7905,78.7047
2019-07-21,30.9,0.3,53,30.0,Tiruchirappalli,10.7905,78.7047
2019-07-22,29.2,2.4,61,26.0,Tiruchirappalli,10.7905,78.7047
2019-07-23,30.9,0.0,51,24.9,Tiruchirappalli,10.7905,78.7047
2019-07-24,31.6,0.3,53,20.7,Tiruchirappalli,10.7905,78.7047
2019-07-25,31.1,3.4,56,18.1,Tiruchirappalli,10.7905,78.7047
2019-07-26,30.7,0.0,53,22.7,Tiruchirappalli,10.7905,78.7047
2019-07-27,31.2,0.0,50,20.8,Tiruchirappalli,10.7905,78.7047
2019-07-28,32.0,0.0,47,28.0,Tiruchirappalli,10.7905,78.7047
2019-07-29,31.8,0.0,48,23.0,Tiruchirappalli,10.7905,78.7047
2019-07-30,32.3,0.0,46,19.9,Tiruchirappalli,10.7905,78.7047
2019-07-31,32.6,0.0,46,22.3,Tiruchirappalli,10.7905,78.7047
2019-08-01,33.0,0.0,43,19.5,Tiruchirappalli,10.7905,78.7047
2019-08-02,32.1,0.0,45,24.1,Tiruchirappalli,10.7905,78.7047
2019-08-03,31.8,0.0,48,26.3,Tiruchirappalli,10.7905,78.7047
2019-08-04,31.9,0.1,49,26.4,Tiruchirappalli,10.7905,78.7047
2019-08-05,31.3,0.3,50,31.4,Tiruchirappalli,10.7905,78.7047
2019-08-06,31.3,0.1,50,32.4,Tiruchirappalli,10.7905,78.7047
2019-08-07,31.6,0.0,52,32.8,Tiruchirappalli,10.7905,78.7047
2019-08-08,29.9,3.9,61,29.5,Tiruchirappalli,10.7905,78.7047
2019-08-09,27.6,6.4,75,22.1,Tiruchirappalli,10.7905,78.7047
2019-08-10,28.2,7.2,70,32.0,Tiruchirappalli,10.7905,78.7047
2019-08-11,30.6,0.0,59,25.6,Tiruchirappalli,10.7905,78.7047
2019-08-12,31.1,0.0,55,22.8,Tiruchirappalli,10.7905,78.7047
2019-08-13,31.1,0.4,56,21.4,Tiruchirappalli,10.7905,78.7047
2019-08-14,30.8,0.0,56,30.9,Tiruchirappalli,10.7905,78.7047
2019-08-15,31.5,0.1,54,21.2,Tiruchirappalli,10.7905,78.7047
2019-08-16,30.4,2.2,59,19.5,Tiruchirappalli,10.7905,78.7047
2019-08-17,26.7,5.4,78,17.5,Tiruchirappalli,10.7905,78.7047
2019-08-18,27.0,4.0,79,14.8,Tiruchirappalli,10.7905,78.7047
2019-08-19,28.6,2.2,72,16.0,Tiruchirappalli,10.7905,78.7047
2019-08-20,28.7,5.5,74,12.6,Tiruchirappalli,10.7905,78.7047
2019-08-21,28.9,1.5,68,22.7,Tiruchirappalli,10.7905,78.7047
2019-08-22,27.8,0.6,70,19.1,Tiruchirappalli,10.7905,78.7047
2019-08-23,29.3,0.0,61,22.2,Tiruchirappalli,10.7905,78.7047
2019-08-24,30.0,0.1,57,25.4,Tiruchirappalli,10.7905,78.7047
2019-08-25,29.6,2.5,60,19.5,Tiruchirappalli,10.7905,78.7047
2019-08-26,28.9,0.8,67,13.8,Tiruchirappalli,10.7905,78.7047
2019-08-27,29.3,0.9,60,24.2,Tiruchirappalli,10.7905,78.7047
2019-08-28,30.1,0.0,59,24.9,Tiruchirappalli,10.7905,78.7047
2019-08-29,30.4,0.7,59,27.4,Tiruchirappalli,10.7905,78.7047
2019-08-30,31.4,0.2,51,29.3,Tiruchirappalli,10.7905,78.7047
2019-08-31,31.8,0.0,50,25.7,Tiruchirappalli,10.7905,78.7047
2019-09-01,31.0,0.2,53,18.1,Tiruchirappalli,10.7905,78.7047
2019-09-02,31.4,0.0,53,27.1,Tiruchirappalli,10.7905,78.7047
2019-09-03,31.5,0.1,52,27.5,Tiruchirappalli,10.7905,78.7047
2019-09-04,31.6,0.2,51,26.0,Tiruchirappalli,10.7905,78.7047
2019-09-05,31.7,0.4,51,30.7,Tiruchirappalli,10.7905,78.7047
2019-09-06,31.9,0.0,50,31.0,Tiruchirappalli,10.7905,78.7047
2019-09-07,31.7,0.0,50,32.0,Tiruchirappalli,10.7905,78.7047
2019-09-08,32.4,0.0,48,26.8,Tiruchirappalli,10.7905,78.7047
2019-09-09,32.6,0.0,48,24.3,Tiruchirappalli,10.7905,78.7047
2019-09-10,32.4,0.9,50,21.3,Tiruchirappalli,10.7905,78.7047
2019-09-11,30.0,0.8,65,21.7,Tiruchirappalli,10.7905,78.7047
2019-09-12,28.7,8.5,72,18.8,Tiruchirappalli,10.7905,78.7047
2019-09-13,29.3,6.5,69,19.2,Tiruchirappalli,10.7905,78.7047
2019-09-14,29.5,8.0,70,16.6,Tiruchirappalli,10.7905,78.7047
2019-09-15,29.2,6.8,71,16.1,Tiruchirappalli,10.7905,78.7047
2019-09-16,29.2,14.3,68,16.2,Tiruchirappalli,10.7905,78.7047
2019-09-17,29.3,1.3,66,20.5,Tiruchirappalli,10.7905,78.7047
2019-09-18,28.1,2.8,77,14.1,Tiruchirappalli,10.7905,78.7047
2019-09-19,28.2,7.6,75,12.7,Tiruchirappalli,10.7905,78.7047
2019-09-20,28.4,3.9,74,13.3,Tiruchirappalli,10.7905,78.7047
2019-09-21,29.9,8.0,69,11.2,Tiruchirappalli,10.7905,78.7047
2019-09-22,28.4,11.9,79,11.2,Tiruchirappalli,10.7905,78.7047
2019-09-23,27.8,18.6,82,14.2,Tiruchirappalli,10.7905,78.7047
2019-09-24,27.7,1.8,80,15.8,Tiruchirappalli,10.7905,78.7047
2019-09-25,27.5,6.6,78,16.7,Tiruchirappalli,10.7905,78.7047
2019-09-26,28.2,1.4,72,20.5,Tiruchirappalli,10.7905,78.7047
2019-09-27,28.0,1.7,74,11.6,Tiruchirappalli,10.7905,78.7047
2019-09-28,27.9,1.2,75,13.3,Tiruchirappalli,10.7905,78.7047
2019-09-29,27.6,3.9,77,14.7,Tiruchirappalli,10.7905,78.7047
2019-09-30,26.6,7.4,83,9.8,Tiruchirappalli,10.7905,78.7047
2019-10-01,28.3,1.6,74,13.8,Tiruchirappalli,10.7905,78.7047
2019-10-02,29.0,7.2,71,15.1,Tiruchirappalli,10.7905,78.7047
2019-10-03,29.2,0.9,69,11.7,Tiruchirappalli,10.7905,78.7047
2019-10-04,30.0,0.6,65,14.8,Tiruchirappalli,10.7905,78.7047
2019-10-05,29.0,3.3,70,16.8,Tiruchirappalli,10.7905,78.7047
2019-10-06,28.9,0.9,70,13.6,Tiruchirappalli,10.7905,78.7047
2019-10-07,29.5,0.7,66,12.8,Tiruchirappalli,10.7905,78.7047
2019-10-08,29.7,1.5,66,13.8,Tiruchirappalli,10.7905,78.7047
2019-10-09,29.6,1.7,67,11.2,Tiruchirappalli,10.7905,78.7047
2019-10-10,29.4,2.1,66,13.8,Tiruchirappalli,10.7905,78.7047
2019-10-11,29.8,0.8,64,15.8,Tiruchirappalli,10.7905,78.7047
2019-10-12,28.7,8.3,74,12.2,Tiruchirappalli,10.7905,78.7047
2019-10-13,28.1,13.3,79,13.6,Tiruchirappalli,10.7905,78.7047
2019-10-14,28.0,3.3,77,12.7,Tiruchirappalli,10.7905,78.7047
2019-10-15,26.8,9.2,83,16.4,Tiruchirappalli,10.7905,78.7047
2019-10-16,25.8,29.3,87,15.5,Tiruchirappalli,10.7905,78.7047
2019-10-17,25.2,17.4,90,10.7,Tiruchirappalli,10.7905,78.7047
2019-10-18,26.0,8.4,84,9.5,Tiruchirappalli,10.7905,78.7047
2019-10-19,26.4,6.7,85,14.7,Tiruchirappalli,10.7905,78.7047
2019-10-20,25.9,11.7,88,13.1,Tiruchirappalli,10.7905,78.7047
2019-10-21,25.2,28.1,93,6.5,Tiruchirappalli,10.7905,78.7047
2019-10-22,26.0,4.0,84,14.4,Tiruchirappalli,10.7905,78.7047
2019-10-23,27.9,0.6,76,14.7,Tiruchirappalli,10.7905,78.7047
2019-10-24,26.2,1.4,83,11.8,Tiruchirappalli,10.7905,78.7047
2019-10-25,27.0,0.0,73,10.9,Tiruchirappalli,10.7905,78.7047
2019-10-26,26.8,1.2,80,9.1,Tiruchirappalli,10.7905,78.7047
2019-10-27,27.0,1.2,81,13.7,Tiruchirappalli,10.7905,78.7047
2019-10-28,26.0,4.2,85,15.8,Tiruchirappalli,10.7905,78.7047
2019-10-29,25.0,19.6,91,18.4,Tiruchirappalli,10.7905,78.7047
2019-10-30,24.1,54.0,94,15.2,Tiruchirappalli,10.7905,78.7047
2019-10-31,24.8,7.5,91,13.0,Tiruchirappalli,10.7905,78.7047
2019-11-01,25.8,4.5,87,9.3,Tiruchirappalli,10.7905,78.7047
2019-11-02,26.8,0.3,81,9.4,Tiruchirappalli,10.7905,78.7047
2019-11-03,26.8,4.8,82,11.6,Tiruchirappalli,10.7905,78.7047
2019-11-04,26.9,0.7,79,9.5,Tiruchirappalli,10.7905,78.7047
2019-11-05,27.1,0.0,76,11.5,Tiruchirappalli,10.7905,78.7047
2019-11-06,27.5,1.8,78,9.4,Tiruchirappalli,10.7905,78.7047
2019-11-07,27.4,20.6,79,9.7,Tiruchirappalli,10.7905,78.7047
2019-11-08,26.9,19.9,84,10.1,Tiruchirappalli,10.7905,78.7047
2019-11-09,27.1,6.7,83,10.8,Tiruchirappalli,10.7905,78.7047
2019-11-10,27.1,5.2,83,10.7,Tiruchirappalli,10.7905,78.7047
2019-11-11,26.4,3.5,83,10.6,Tiruchirappalli,10.7905,78.7047
2019-11-12,26.6,1.4,78,14.6,Tiruchirappalli,10.7905,78.7047
2019-11-13,27.0,0.3,74,16.6,Tiruchirappalli,10.7905,78.7047
2019-11-14,26.6,2.3,79,14.5,Tiruchirappalli,10.7905,78.7047
2019-11-15,26.7,3.9,81,14.2,Tiruchirappalli,10.7905,78.7047
2019-11-16,26.1,2.9,85,12.8,Tiruchirappalli,10.7905,78.7047
2019-11-17,27.2,2.2,78,14.0,Tiruchirappalli,10.7905,78.7047
2019-11-18,26.6,2.7,81,17.4,Tiruchirappalli,10.7905,78.7047
2019-11-19,27.0,2.4,79,15.3,Tiruchirappalli,10.7905,78.7047
2019-11-20,26.8,3.4,82,14.2,Tiruchirappalli,10.7905,78.7047
2019-11-21,26.4,1.3,81,17.1,Tiruchirappalli,10.7905,78.7047
2019-11-22,25.6,8.9,86,21.2,Tiruchirappalli,10.7905,78.7047
2019-11-23,26.3,1.0,79,22.3,Tiruchirappalli,10.7905,78.7047
2019-11-24,26.3,2.5,79,18.0,Tiruchirappalli,10.7905,78.7047
2019-11-25,26.3,1.5,77,20.6,Tiruchirappalli,10.7905,78.7047
2019-11-26,26.6,1.5,76,21.8,Tiruchirappalli,10.7905,78.7047
2019-11-27,26.5,3.9,80,18.9,Tiruchirappalli,10.7905,78.7047
2019-11-28,25.1,10.9,89,14.3,Tiruchirappalli,10.7905,78.7047
2019-11-29,26.0,6.7,86,20.6,Tiruchirappalli,10.7905,78.7047
2019-11-30,24.4,26.2,94,18.7,Tiruchirappalli,10.7905,78.7047
2019-12-01,24.4,33.0,96,19.5,Tiruchirappalli,10.7905,78.7047
2019-12-02,25.1,9.4,92,15.3,Tiruchirappalli,10.7905,78.7047
2019-12-03,24.9,9.7,90,18.7,Tiruchirappalli,10.7905,78.7047
2019-12-04,25.4,2.7,83,21.1,Tiruchirappalli,10.7905,78.7047
2019-12-05,25.4,0.9,75,22.7,Tiruchirappalli,10.7905,78.7047
2019-12-06,25.5,0.1,72,21.2,Tiruchirappalli,10.7905,78.7047
2019-12-07,25.4,3.7,78,18.4,Tiruchirappalli,10.7905,78.7047
2019-12-08,25.4,0.7,79,17.7,Tiruchirappalli,10.7905,78.7047
2019-12-09,25.2,0.2,77,17.7,Tiruchirappalli,10.7905,78.7047
2019-12-10,25.2,0.2,76,17.4,Tiruchirappalli,10.7905,78.7047
2019-12-11,25.5,0.0,74,15.9,Tiruchirappalli,10.7905,78.7047
2019-12-12,25.3,0.8,78,17.8,Tiruchirappalli,10.7905,78.7047
2019-12-13,25.1,7.1,84,15.5,Tiruchirappalli,10.7905,78.7047
2019-12-14,24.7,12.8,90,17.3,Tiruchirappalli,10.7905,78.7047
2019-12-15,25.0,0.5,79,19.2,Tiruchirappalli,10.7905,78.7047
2019-12-16,25.1,2.2,80,15.8,Tiruchirappalli,10.7905,78.7047
2019-12-17,25.0,2.2,80,22.2,Tiruchirappalli,10.7905,78.7047
2019-12-18,25.5,0.7,77,19.9,Tiruchirappalli,10.7905,78.7047
2019-12-19,25.6,1.4,79,22.7,Tiruchirappalli,10.7905,78.7047
2019-12-20,25.2,1.8,76,20.4,Tiruchirappalli,10.7905,78.7047
2019-12-21,25.3,0.0,75,17.4,Tiruchirappalli,10.7905,78.7047
2019-12-22,25.2,0.0,75,18.3,Tiruchirappalli,10.7905,78.7047
2019-12-23,25.5,0.0,72,16.1,Tiruchirappalli,10.7905,78.7047
2019-12-24,25.6,0.2,77,13.5,Tiruchirappalli,10.7905,78.7047
2019-12-25,24.1,28.5,89,16.9,Tiruchirappalli,10.7905,78.7047
2019-12-26,25.2,0.1,78,15.2,Tiruchirappalli,10.7905,78.7047
2019-12-27,25.0,0.3,76,13.5,Tiruchirappalli,10.7905,78.7047
2019-12-28,24.9,0.1,75,14.8,Tiruchirappalli,10.7905,78.7047
2019-12-29,25.0,1.4,78,18.6,Tiruchirappalli,10.7905,78.7047
2019-12-30,25.2,0.9,78,17.8,Tiruchirappalli,10.7905,78.7047
2019-12-31,25.3,1.9,80,14.0,Tiruchirappalli,10.7905,78.7047
2020-01-01,25.6,2.1,82,13.5,Tiruchirappalli,10.7905,78.7047
2020-01-02,26.3,1.3,80,12.6,Tiruchirappalli,10.7905,78.7047
2020-01-03,26.7,0.9,80,11.9,Tiruchirappalli,10.7905,78.7047
2020-01-04,26.8,0.5,79,12.6,Tiruchirappalli,10.7905,78.7047
2020-01-05,26.7,0.6,79,13.8,Tiruchirappalli,10.7905,78.7047
2020-01-06,26.0,1.6,80,17.3,Tiruchirappalli,10.7905,78.7047
2020-01-07,25.9,0.7,78,17.3,Tiruchirappalli,10.7905,78.7047
2020-01-08,26.1,0.5,74,15.7,Tiruchirappalli,10.7905,78.7047
2020-01-09,25.4,0.0,71,12.5,Tiruchirappalli,10.7905,78.7047
2020-01-10,24.8,0.0,69,15.7,Tiruchirappalli,10.7905,78.7047
2020-01-11,25.1,0.0,67,15.6,Tiruchirappalli,10.7905,78.7047
2020-01-12,25.0,0.0,69,17.7,Tiruchirappalli,10.7905,78.7047
2020-01-13,25.6,0.0,69,14.3,Tiruchirappalli,10.7905,78.7047
2020-01-14,24.8,0.0,68,15.0,Tiruchirappalli,10.7905,78.7047
2020-01-15,24.5,0.0,65,15.2,Tiruchirappalli,10.7905,78.7047
2020-01-16,25.0,0.0,66,12.3,Tiruchirappalli,10.7905,78.7047
2020-01-17,25.8,0.4,72,15.7,Tiruchirappalli,10.7905,78.7047
2020-01-18,26.4,1.5,78,17.4,Tiruchirappalli,10.7905,78.7047
2020-01-19,26.6,1.1,72,16.4,Tiruchirappalli,10.7905,78.7047
2020-01-20,26.7,0.1,70,17.5,Tiruchirappalli,10.7905,78.7047
2020-01-21,26.0,0.0,69,20.5,Tiruchirappalli,10.7905,78.7047
2020-01-22,26.3,0.0,69,20.6,Tiruchirappalli,10.7905,78.7047
2020-01-23,26.4,0.6,71,20.8,Tiruchirappalli,10.7905,78.7047
2020-01-24,26.4,0.0,66,16.1,Tiruchirappalli,10.7905,78.7047
2020-01-25,25.6,0.0,68,13.7,Tiruchirappalli,10.7905,78.7047
2020-01-26,25.2,0.0,68,12.3,Tiruchirappalli,10.7905,78.7047
2020-01-27,25.2,0.0,70,15.9,Tiruchirappalli,10.7905,78.7047
2020-01-28,26.1,0.0,69,16.3,Tiruchirappalli,10.7905,78.7047
2020-01-29,26.4,0.0,70,13.8,Tiruchirappalli,10.7905,78.7047
2020-01-30,26.5,0.1,69,13.1,Tiruchirappalli,10.7905,78.7047
2020-01-31,26.5,0.0,68,13.3,Tiruchirappalli,10.7905,78.7047
2020-02-01,26.8,0.0,67,18.0,Tiruchirappalli,10.7905,78.7047
2020-02-02,26.7,0.0,64,15.7,Tiruchirappalli,10.7905,78.7047
2020-02-03,26.1,0.0,68,19.1,Tiruchirappalli,10.7905,78.7047
2020-02-04,26.5,0.0,68,15.3,Tiruchirappalli,10.7905,78.7047
2020-02-05,26.4,0.5,68,15.7,Tiruchirappalli,10.7905,78.7047
2020-02-06,26.6,0.0,65,17.7,Tiruchirappalli,10.7905,78.7047
2020-02-07,26.7,0.0,63,17.4,Tiruchirappalli,10.7905,78.7047
2020-02-08,27.3,0.0,60,16.4,Tiruchirappalli,10.7905,78.7047
2020-02-09,27.2,0.0,60,17.3,Tiruchirappalli,10.7905,78.7047
2020-02-10,26.9,0.0,60,20.3,Tiruchirappalli,10.7905,78.7047
2020-02-11,27.1,0.7,65,23.2,Tiruchirappalli,10.7905,78.7047
2020-02-12,27.1,1.4,70,19.4,Tiruchirappalli,10.7905,78.7047
2020-02-13,27.4,0.0,64,17.8,Tiruchirappalli,10.7905,78.7047
2020-02-14,27.0,0.0,64,16.6,Tiruchirappalli,10.7905,78.7047
2020-02-15,27.5,0.0,57,16.4,Tiruchirappalli,10.7905,78.7047
2020-02-16,26.2,0.0,61,16.5,Tiruchirappalli,10.7905,78.7047
2020-02-17,26.5,0.0,62,17.6,Tiruchirappalli,10.7905,78.7047
2020-02-18,25.8,0.0,61,14.8,Tiruchirappalli,10.7905,78.7047
2020-02-19,26.3,0.0,57,18.7,Tiruchirappalli,10.7905,78.7047
2020-02-20,26.3,0.2,60,16.9,Tiruchirappalli,10.7905,78.7047
2020-02-21,26.7,0.3,67,19.2,Tiruchirappalli,10.7905,78.7047
2020-02-22,27.5,1.1,68,21.7,Tiruchirappalli,10.7905,78.7047
2020-02-23,27.6,0.0,67,18.6,Tiruchirappalli,10.7905,78.7047
2020-02-24,27.9,0.0,64,17.7,Tiruchirappalli,10.7905,78.7047
2020-02-25,27.8,0.0,67,17.2,Tiruchirappalli,10.7905,78.7047
2020-02-26,28.2,0.3,64,15.9,Tiruchirappalli,10.7905,78.7047
2020-02-27,28.0,0.2,67,19.2,Tiruchirappalli,10.7905,78.7047
2020-02-28,27.7,0.4,65,20.5,Tiruchirappalli,10.7905,78.7047
2020-02-29,27.9,0.1,63,17.4,Tiruchirappalli,10.7905,78.7047
2020-03-01,28.1,0.0,61,17.0,Tiruchirappalli,10.7905,78.7047
2020-03-02,28.1,0.0,60,16.4,Tiruchirappalli,10.7905,78.7047
2020-03-03,29.2,0.0,56,19.9,Tiruchirappalli,10.7905,78.7047
2020-03-04,29.7,0.0,53,14.9,Tiruchirappalli,10.7905,78.7047
2020-03-05,29.4,0.0,58,19.2,Tiruchirappalli,10.7905,78.7047
2020-03-06,29.5,0.4,66,19.6,Tiruchirappalli,10.7905,78.7047
2020-03-07,29.0,2.7,70,18.5,Tiruchirappalli,10.7905,78.7047
2020-03-08,28.7,2.6,70,14.7,Tiruchirappalli,10.7905,78.7047
2020-03-09,29.1,0.0,62,16.4,Tiruchirappalli,10.7905,78.7047
2020-03-10,28.9,0.0,59,17.6,Tiruchirappalli,10.7905,78.7047
2020-03-11,28.8,0.0,60,16.8,Tiruchirappalli,10.7905,78.7047
2020-03-12,28.9,0.0,59,14.0,Tiruchirappalli,10.7905,78.7047
2020-03-13,29.0,0.0,59,17.7,Tiruchirappalli,10.7905,78.7047
2020-03-14,29.2,0.0,59,20.8,Tiruchirappalli,10.7905,78.7047
2020-03-15,29.2,0.0,61,17.9,Tiruchirappalli,10.7905,78.7047
2020-03-16,29.3,0.1,63,18.2,Tiruchirappalli,10.7905,78.7047
2020-03-17,30.0,0.0,59,18.0,Tiruchirappalli,10.7905,78.7047
2020-03-18,29.7,0.0,61,16.7,Tiruchirappalli,10.7905,78.7047
2020-03-19,30.2,0.0,57,18.1,Tiruchirappalli,10.7905,78.7047
2020-03-20,30.1,0.0,59,17.3,Tiruchirappalli,10.7905,78.7047
2020-03-21,30.4,0.1,60,18.4,Tiruchirappalli,10.7905,78.7047
2020-03-22,30.7,0.2,60,20.9,Tiruchirappalli,10.7905,78.7047
2020-03-23,30.8,0.4,58,18.1,Tiruchirappalli,10.7905,78.7047
2020-03-24,30.1,0.0,57,19.2,Tiruchirappalli,10.7905,78.7047
2020-03-25,29.7,0.0,56,16.6,Tiruchirappalli,10.7905,78.7047
2020-03-26,29.8,0.0,58,17.7,Tiruchirappalli,10.7905,78.7047
2020-03-27,29.7,0.0,57,19.5,Tiruchirappalli,10.7905,78.7047
2020-03-28,29.7,0.0,57,17.1,Tiruchirappalli,10.7905,78.7047
2020-03-29,29.3,0.0,58,19.6,Tiruchirappalli,10.7905,78.7047
2020-03-30,29.8,0.0,51,15.0,Tiruchirappalli,10.7905,78.7047
2020-03-31,28.8,0.0,57,16.9,Tiruchirappalli,10.7905,78.7047
2020-04-01,30.0,0.0,57,16.9,Tiruchirappalli,10.7905,78.7047
2020-04-02,30.6,0.0,58,15.0,Tiruchirappalli,10.7905,78.7047
2020-04-03,30.5,0.0,59,21.9,Tiruchirappalli,10.7905,78.7047
2020-04-04,30.6,0.1,61,21.2,Tiruchirappalli,10.7905,78.7047
2020-04-05,31.0,2.5,65,16.4,Tiruchirappalli,10.7905,78.7047
2020-04-06,31.6,0.0,62,19.1,Tiruchirappalli,10.7905,78.7047
2020-04-07,32.4,2.7,55,13.8,Tiruchirappalli,10.7905,78.7047
2020-04-08,31.8,6.6,61,18.5,Tiruchirappalli,10.7905,78.7047
2020-04-09,30.6,1.0,63,21.4,Tiruchirappalli,10.7905,78.7047
2020-04-10,29.2,1.0,71,14.9,Tiruchirappalli,10.7905,78.7047
2020-04-11,30.6,0.0,59,17.6,Tiruchirappalli,10.7905,78.7047
2020-04-12,30.5,0.0,59,13.3,Tiruchirappalli,10.7905,78.7047
2020-04-13,30.6,0.0,59,14.5,Tiruchirappalli,10.7905,78.7047
2020-04-14,30.9,0.1,58,18.2,Tiruchirappalli,10.7905,78.7047
2020-04-15,31.4,0.1,59,21.6,Tiruchirappalli,10.7905,78.7047
2020-04-16,31.4,0.1,58,21.8,Tiruchirappalli,10.7905,78.7047
2020-04-17,32.1,0.5,57,18.4,Tiruchirappalli,10.7905,78.7047
2020-04-18,32.2,0.2,58,18.8,Tiruchirappalli,10.7905,78.7047
2020-04-19,31.2,1.7,64,16.8,Tiruchirappalli,10.7905,78.7047
2020-04-20,31.5,0.2,59,17.1,Tiruchirappalli,10.7905,78.7047
2020-04-21,31.4,0.1,58,18.7,Tiruchirappalli,10.7905,78.7047
2020-04-22,31.6,0.9,59,19.5,Tiruchirappalli,10.7905,78.7047
2020-04-23,32.4,0.0,57,24.0,Tiruchirappalli,10.7905,78.7047
2020-04-24,32.3,0.0,59,18.4,Tiruchirappalli,10.7905,78.7047
2020-04-25,33.5,0.3,54,16.6,Tiruchirappalli,10.7905,78.7047
2020-04-26,31.9,1.0,62,13.3,Tiruchirappalli,10.7905,78.7047
2020-04-27,32.8,1.4,60,18.7,Tiruchirappalli,10.7905,78.7047
2020-04-28,30.6,10.5,70,13.0,Tiruchirappalli,10.7905,78.7047
2020-04-29,30.2,1.7,70,12.1,Tiruchirappalli,10.7905,78.7047
2020-04-30,29.7,10.9,74,16.0,Tiruchirappalli,10.7905,78.7047
2020-05-01,31.8,0.0,62,14.9,Tiruchirappalli,10.7905,78.7047
2020-05-02,32.7,0.0,59,11.8,Tiruchirappalli,10.7905,78.7047
2020-05-03,32.5,0.0,59,15.3,Tiruchirappalli,10.7905,78.7047
2020-05-04,32.5,0.0,57,15.5,Tiruchirappalli,10.7905,78.7047
2020-05-05,32.3,0.1,58,16.8,Tiruchirappalli,10.7905,78.7047
2020-05-06,32.5,0.0,58,18.7,Tiruchirappalli,10.7905,78.7047
2020-05-07,32.6,0.0,58,19.2,Tiruchirappalli,10.7905,78.7047
2020-05-08,32.3,0.1,59,17.1,Tiruchirappalli,10.7905,78.7047
2020-05-09,32.6,0.2,58,20.1,Tiruchirappalli,10.7905,78.7047
2020-05-10,32.6,0.1,58,16.3,Tiruchirappalli,10.7905,78.7047
2020-05-11,31.9,1.2,62,18.8,Tiruchirappalli,10.7905,78.7047
2020-05-12,30.4,2.4,68,15.6,Tiruchirappalli,10.7905,78.7047
2020-05-13,31.0,0.6,64,14.3,Tiruchirappalli,10.7905,78.7047
2020-05-14,32.3,0.0,59,17.4,Tiruchirappalli,10.7905,78.7047
2020-05-15,32.7,1.4,57,15.3,Tiruchirappalli,10.7905,78.7047
2020-05-16,33.3,0.7,55,18.2,Tiruchirappalli,10.7905,78.7047
2020-05-17,33.9,0.0,54,20.2,Tiruchirappalli,10.7905,78.7047
2020-05-18,32.1,0.4,58,27.7,Tiruchirappalli,10.7905,78.7047
2020-05-19,33.0,0.0,52,27.0,Tiruchirappalli,10.7905,78.7047
2020-05-20,33.9,0.0,47,26.0,Tiruchirappalli,10.7905,78.7047
2020-05-21,34.0,0.0,47,18.7,Tiruchirappalli,10.7905,78.7047
2020-05-22,33.6,0.0,49,17.9,Tiruchirappalli,10.7905,78.7047
2020-05-23,34.9,0.0,46,17.7,Tiruchirappalli,10.7905,78.7047
2020-05-24,34.7,0.0,47,19.6,Tiruchirappalli,10.7905,78.7047
2020-05-25,34.5,0.0,50,18.2,Tiruchirappalli,10.7905,78.7047
2020-05-26,34.4,0.0,50,17.6,Tiruchirappalli,10.7905,78.7047
2020-05-27,33.9,1.3,52,13.9,Tiruchirappalli,10.7905,78.7047
2020-05-28,32.0,0.4,59,18.6,Tiruchirappalli,10.7905,78.7047
2020-05-29,33.2,0.5,52,15.5,Tiruchirappalli,10.7905,78.7047
